index,SMILES,new_SMILES
5924,Cc1ccc(C(N)=O)cc1-c1nnc2ccc(CCc3ccc(F)cc3F)cn12,Cc1ccc(C(N)=O)cc1-c1nnc2ccc(CCc3ccc(F)cc3F)cn12
5925,COc1ccc(Nc2ncnc(-c3cccnc3Nc3cc(NC(=O)c4ccc(C[N@H+]5CC[N@H+](C)CC5)cc4)ccc3C)n2)cc1,COc1ccc(Nc2ncnc(-c3cccnc3Nc3cc(NC(=O)c4ccc(C[NH+]5CC[NH+](C)CC5)cc4)ccc3C)n2)cc1
5926,CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](C)N)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(N)=O,CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CS)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C)N)C(C)O)C(C)O)C(C)O)C(N)=O
5927,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)NCC(=O)O,CC(C)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1ccc(OP(=O)(O)O)cc1)NC(=O)C(NC(=O)C1CCCN1C(=O)C(CCC(=O)O)NC(=O)C(N)CCC(=O)O)C(C)C)C(=O)NCC(=O)O
5928,COc1cc(C(=O)NCCC2=CCCS2)cc(OC)c1OC,COc1cc(C(=O)NCCC2=CCCS2)cc(OC)c1OC
5929,COc1ccc(CN2C(=O)[C@H]3[C@H]([C@@H]4CCC[N@@H+]4[C@H]3c3ccc(C(=N)N)cc3)[C@H]2C(C)C)cc1,COc1ccc(CN2C(=O)C3C(C2C(C)C)C2CCC[NH+]2C3c2ccc(C(=N)N)cc2)cc1
5931,CSCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)[C@H](C)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)C(C)C,CSCCC(NC(=O)C(CCCN=C(N)N)NC(=O)C(CO)NC(=O)C(C)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)O)C(C)C
5932,CSCC[C@H](NC(C)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)NCCCCCC(=O)N[C@@H](CCSC)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(N)=O,CSCCC(NC(C)=O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NCCCCCC(=O)NC(CCSC)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CO)C(=O)N1CCCC1C(N)=O
5934,Clc1ccc(Nc2nc(-c3ccccn3)cs2)nc1,Clc1ccc(Nc2nc(-c3ccccn3)cs2)nc1
5935,CC1(C)CC(=O)c2sc(N3CCOCC3)nc2C1,CC1(C)CC(=O)c2sc(N3CCOCC3)nc2C1
5936,C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)O,CC(N)C(=O)N1CCCC1C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)O
5937,CC(C)[C@H](NC(=O)[C@H](CCCNC(N)=O)NC(=O)N[C@H](C)c1ccc(Br)cc1)C(=O)N[C@@H](CCCN=C(N)N)[C@H](O)c1nccs1,CC(NC(=O)NC(CCCNC(N)=O)C(=O)NC(C(=O)NC(CCCN=C(N)N)C(O)c1nccs1)C(C)C)c1ccc(Br)cc1
5938,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)[C@@H]2CCCN2)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2C1OC(COS(=O)(=O)NC(=O)C2CCCN2)C(O)C1O
5939,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC1(C(=O)N[C@@H](CC(N)=O)C(N)=O)CC1,CC(=O)NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC1(C(=O)NC(CC(N)=O)C(N)=O)CC1
5940,Cc1sc2ccccc2c1CNCCCNC(=O)Nc1ccsc1,Cc1sc2ccccc2c1CNCCCNC(=O)Nc1ccsc1
5941,CN1C(=N)N[C@@]2(C1=O)c1cc(-c3cccnc3F)ccc1O[C@H]1CCCO[C@@H]12,CN1C(=N)NC2(C1=O)c1cc(-c3cccnc3F)ccc1OC1CCCOC12
5942,Cc1ccc(C(=O)N(c2cc(-c3ccccc3)sc2C(=O)O)C(C)C)cc1,Cc1ccc(C(=O)N(c2cc(-c3ccccc3)sc2C(=O)O)C(C)C)cc1
5943,N[C@@H](CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,NC(CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F
5944,Cc1cc(Br)c(O)c(-c2cc3cc(C(=N)N)ccc3[nH]2)c1,Cc1cc(Br)c(O)c(-c2cc3cc(C(=N)N)ccc3[nH]2)c1
5945,C[N@H+]1CCC[N@@H+](Cc2ccc(-c3ccc(C[N@H+]4CCC[N@H+](C)CC4)cc3C#N)cc2)CC1,C[NH+]1CCC[NH+](Cc2ccc(-c3ccc(C[NH+]4CCC[NH+](C)CC4)cc3C#N)cc2)CC1
5946,CC(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)O)[C@@H](C)O,CC(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)N1CCCC1C(=O)NC(C(=O)NCC(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)O)C(C)O
5947,C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(N)CO)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O
5948,CNP(=O)(O)NP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,CNP(=O)(O)NP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)C(O)C1O
5949,N[C@@H](Cc1o[nH]c(=O)c1Br)C(=O)O,NC(Cc1o[nH]c(=O)c1Br)C(=O)O
5950,O=C(NCc1ccc(OC(F)(F)F)c(F)c1)[C@H]1CN(c2nc3nc(C4CC4)ncc3s2)CCN1S(=O)(=O)c1ccc(C(F)(F)F)cc1,O=C(NCc1ccc(OC(F)(F)F)c(F)c1)C1CN(c2nc3nc(C4CC4)ncc3s2)CCN1S(=O)(=O)c1ccc(C(F)(F)F)cc1
5951,C[N@H+]1CC[N@@H+](C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,C[NH+]1CC[NH+](C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1
5952,Oc1c(F)cc(F)cc1-c1cc[nH]n1,Oc1c(F)cc(F)cc1-c1cc[nH]n1
5953,O=C(Nc1ccc(NC(=O)c2ccccn2)cc1)c1ccc(O)c([N+](=O)[O-])c1,O=C(Nc1ccc(NC(=O)c2ccccn2)cc1)c1ccc(O)c([N+](=O)[O-])c1
5954,Cc1cccc(-c2nc(Nc3ccc4n[nH]cc4c3)c3ccccc3n2)n1,Cc1cccc(-c2nc(Nc3ccc4n[nH]cc4c3)c3ccccc3n2)n1
5955,O=P(O)(O[C@H]1[C@H](O)[C@](CO)(O[C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O)O[C@@H]1CO)O[C@@H]1[C@@H](O)[C@@H](O)CO[C@H]1O,O=P(O)(OC1C(O)OCC(O)C1O)OC1C(CO)OC(CO)(OC2OC(CO)C(O)C(O)C2O)C1O
5956,CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O,CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1O
5957,O=C(N[C@H](Cc1nc2ccccc2[nH]1)C(=O)O)c1cc2ccccc2s1,O=C(NC(Cc1nc2ccccc2[nH]1)C(=O)O)c1cc2ccccc2s1
5958,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccc(C)c3)CCN2)c1,COCC1CCCN1C(=O)c1cc(C)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CN(S(=O)(=O)c3cccc(C)c3)CCN2)c1
5959,COc1cccc(OC)c1-c1cc2cnc(N)nc2nc1N,COc1cccc(OC)c1-c1cc2cnc(N)nc2nc1N
5960,NC(=O)[C@H](CCCCNC(=O)[C@@H](Cc1ccc(C(=O)c2ccccc2)cc1)NC(=O)CCC1CCCCC1)NC(=O)/C=C/C(=O)O,NC(=O)C(CCCCNC(=O)C(Cc1ccc(C(=O)c2ccccc2)cc1)NC(=O)CCC1CCCCC1)NC(=O)C=CC(=O)O
5961,NS(=O)(=O)c1ccc(C(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,NS(=O)(=O)c1ccc(C(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
5962,CCCSc1c(F)c(F)c(S(N)(=O)=O)c(F)c1F,CCCSc1c(F)c(F)c(S(N)(=O)=O)c(F)c1F
5963,CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(C[NH+](C)C)cc1)c1ccccc1,CCNC(=O)C#Cc1ccc2c(c1)NC(=O)C2=C(Nc1ccc(CN(C)C)cc1)c1ccccc1
5964,C=CC[NH+]1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1
5965,CCC(=O)Nc1cccc(-c2ncnc3[nH]ccc23)c1,CCC(=O)Nc1cccc(-c2ncnc3[nH]ccc23)c1
5967,Cc1[nH]nc(-c2nc3cc(C(C)C)ccc3[nH]2)c1C(=O)NC1CC[N+](C)CC1,Cc1[nH]nc(-c2nc3cc(C(C)C)ccc3[nH]2)c1C(=O)NC1CC[N+](C)CC1
5968,C[C@@H]1N[C@@H]1C=O,CC1NC1C=O
5969,CC(C)CCCCC/C=C/C=C/C(=O)N[C@H](C(=O)N[C@H]1C[C@@H](O)CCNC(=O)CC[C@H](C)NC1=O)[C@@H](C)O,CC(C)CCCCCC=CC=CC(=O)NC(C(=O)NC1CC(O)CCNC(=O)CCC(C)NC1=O)C(C)O
5970,Clc1cc(Cl)c2nn[nH]c2c1,Clc1cc(Cl)c2nn[nH]c2c1
5972,O=S(=O)(c1ccc(B(O)O)cc1)N1CCC1,O=S(=O)(c1ccc(B(O)O)cc1)N1CCC1
5973,O=C1NCCc2c(OCCCC[NH+]3CCCCC3)cccc21,O=C1NCCc2c(OCCCCN3CCCCC3)cccc21
5974,CC(C)C[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]2ON2C(=O)CNC(=O)[C@H](CCCCN)NC1=O,CC(C)CC1NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)O)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C2ON2C(=O)CNC(=O)C(CCCCN)NC1=O
5975,CCc1cc(CCN)ccc1O,CCc1cc(CCN)ccc1O
5976,C[NH+]1CCN(C(=O)Nc2ccc3c(c2)[C@H](NC(=O)c2ccccc2)CCC3)CC1,CN1CCN(C(=O)Nc2ccc3c(c2)C(NC(=O)c2ccccc2)CCC3)CC1
5977,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)n2cc(CNC(=O)c3ccc(CNC(=O)OC(C)(C)C)cc3)nn2)cc1,COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)n2cc(CNC(=O)c3ccc(CNC(=O)OC(C)(C)C)cc3)nn2)cc1
5978,CSCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)O,CSCCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(N)C(C)O)C(=O)NC(CC(C)C)C(=O)O
5979,CC/C=C/NC(=O)[C@H](C)C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCCCOC)c1)C(C)C,CCC=CNC(=O)C(C)CC(O)C(N)CC(Cc1ccc(OC)c(OCCCOC)c1)C(C)C
5980,NS(=O)(=O)c1ccc(C(=O)N2CCCc3ccccc32)cc1,NS(=O)(=O)c1ccc(C(=O)N2CCCc3ccccc32)cc1
5981,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@@H]2C[C@@H]3OCCO[C@@H]3C2)cc1,COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)OC2CC3OCCOC3C2)cc1
5983,Nc1nc2c(Cc3cccnc3)c[nH]c2c(=O)[nH]1,Nc1nc2c(Cc3cccnc3)c[nH]c2c(=O)[nH]1
5984,N[C@@H](Cc1co[nH]c1=O)C(=O)O,NC(Cc1co[nH]c1=O)C(=O)O
5985,CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(CO)cc1,CCC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(CO)cc1
5986,C[C@H]1C(=O)N(c2ccc(S(=O)(=O)C(F)(F)F)cc2)C(=O)N1Cc1ccnc2ccccc12,CC1C(=O)N(c2ccc(S(=O)(=O)C(F)(F)F)cc2)C(=O)N1Cc1ccnc2ccccc12
5987,C[NH+](C)CC(=O)N[C@@H]1CC[C@H]2N[C@H](O)[C@H]3CCCC[C@@H]3[C@H]2C1,CN(C)CC(=O)NC1CCC2NC(O)C3CCCCC3C2C1
5988,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCC[NH+]3CCCCC3)ccc12,CC(CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCN3CCCCC3)ccc12
5989,CC(=O)NC(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(=O)NC(=O)NC1OC(CO)C(O)C(O)C1O
5990,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1
5991,CCCCOc1cncc(-c2nnc3c(C)nc4ccc(C[NH+]5CCOCC5)cc4n23)c1,CCCCOc1cncc(-c2nnc3c(C)nc4ccc(CN5CCOCC5)cc4n23)c1
5992,O=C1OC(c2ccc(O)c(Cl)c2)(c2ccc(O)c(Cl)c2)c2cccc3cccc1c23,O=C1OC(c2ccc(O)c(Cl)c2)(c2ccc(O)c(Cl)c2)c2cccc3cccc1c23
5993,N[C@H]1CC[C@@H]2[C@H]3CC[C@@H](N)C[C@H]3N(CCCCCCc3cn(CCNc4c5c(nc6ccccc46)CCCC5)nn3)[C@@H](c3ccccc3)[C@@H]2C1,NC1CCC2C3CCC(N)CC3N(CCCCCCc3cn(CCNc4c5c(nc6ccccc46)CCCC5)nn3)C(c3ccccc3)C2C1
5994,N[C@H]1CC[C@@H](C(=O)Nc2cc3cc[nH]c(=O)c3cc2Cl)CC1,NC1CCC(C(=O)Nc2cc3cc[nH]c(=O)c3cc2Cl)CC1
5995,Cc1cc(/N=N/c2ccccc2C(=O)O)ccc1O,Cc1cc(N=Nc2ccccc2C(=O)O)ccc1O
5996,COc1cc(OC)nc([C@H]2CCCC[C@@H]2C(=O)NCc2ccc(Cl)c(Cl)c2)n1,COc1cc(OC)nc(C2CCCCC2C(=O)NCc2ccc(Cl)c(Cl)c2)n1
5997,CC(=O)[C@H]1C(=O)[C@@H]2[C@H]3c4c[nH]c5cccc(c45)C[C@H]3C(C)(C)[N@@H+]2[C@@H]1O,CC(=O)C1C(=O)C2C3c4c[nH]c5cccc(c45)CC3C(C)(C)[NH+]2C1O
5998,Cn1cc(-c2ccc3c(c2)[C@@](C)(Cc2ccccc2)C(=O)N3)cn1,Cn1cc(-c2ccc3c(c2)C(C)(Cc2ccccc2)C(=O)N3)cn1
5999,C[C@H](c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)[N@H+]1C[C@@H](Oc2ccccc2)C1,CC(c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)[NH+]1CC(Oc2ccccc2)C1
6000,C=C1CC[C@H](O)C[C@H]1CC[C@@H]1CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C,C=C1CCC(O)CC1CCC1CCCC2(C)C(C(C)CCCC(C)C)CCC12
6001,O=C(O)c1nc2ccc(I)cc2c2[nH]c3c(Cl)cccc3c12,O=C(O)c1nc2ccc(I)cc2c2[nH]c3c(Cl)cccc3c12
6002,COc1ccc(OC2CN(c3ncnc4c3c(CC(C)C)nn4C)C2)cc1,COc1ccc(OC2CN(c3ncnc4c3c(CC(C)C)nn4C)C2)cc1
6003,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)O,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(N)CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)O
6004,C[N+](C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,C[N+](C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1
6005,Cc1cc(C)n(COC(=O)N[C@@H](CS(C)(=O)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCC(C)C)C(C)C)n1,Cc1cc(C)n(COC(=O)NC(CS(C)(=O)=O)C(=O)NC(CC(C)C)C(O)CC(C)C(=O)NC(C(=O)NCC(C)C)C(C)C)n1
6006,Cc1cc2c([nH]1)NC(=O)N([C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C2,Cc1cc2c([nH]1)NC(=O)N(C1OC(CO)C(O)C1O)C2
6007,O=P(O)(O)/C=C/CCSc1ccccc1O,O=P(O)(O)C=CCCSc1ccccc1O
6008,CO[C@H](COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,COC(COP(=O)(O)O)C(O)C(O)C(O)COP(=O)(O)O
6009,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CNS(=O)(=O)NC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)C1,Nc1ncnc2c1ncn2C1CCC(CNS(=O)(=O)NC(=O)CCCCC2SCC3NC(=O)NC32)C1
6010,O=C(NC1CCCCC1)[C@H](C1CCCCC1)n1c(-c2ccc(-c3nnn[nH]3)cc2)nc2ccccc21,O=C(NC1CCCCC1)C(C1CCCCC1)n1c(-c2ccc(-c3nnn[nH]3)cc2)nc2ccccc21
6011,O=C(O)c1cccc(/C=C/c2ccc(B(O)O)cc2)c1,O=C(O)c1cccc(C=Cc2ccc(B(O)O)cc2)c1
6012,CN(C)c1ccc(O)c(C(=O)c2ccc(C(=O)N[C@@H]3CCCNC[C@H]3NC(=O)c3ccncc3)cc2)c1,CN(C)c1ccc(O)c(C(=O)c2ccc(C(=O)NC3CCCNCC3NC(=O)c3ccncc3)cc2)c1
6013,O=C(Cc1ccc(F)cc1)NC(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,O=C(Cc1ccc(F)cc1)NC(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1
6014,O=S(=O)(NCCNCCOCc1ccc(Cl)cc1)c1cccc2cnccc12,O=S(=O)(NCCNCCOCc1ccc(Cl)cc1)c1cccc2cnccc12
6015,CC(C)n1cc(C(=O)NC2CCOCC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,CC(C)n1cc(C(=O)NC2CCOCC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21
6016,CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)n3ncc(C#N)c3n2)c1,CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)n3ncc(C#N)c3n2)c1
6017,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1F
6018,CCCCCC(=O)N[C@@H](CC(=O)N[C@H](C(=O)[C@@H]1C(=O)NC(=O)[C@H]1C)C(C)C)c1ccccc1,CCCCCC(=O)NC(CC(=O)NC(C(=O)C1C(=O)NC(=O)C1C)C(C)C)c1ccccc1
6019,O=C(O)[C@H](c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1ccc(Cl)cc1,O=C(O)C(c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1
6020,O=S(=O)(CCl)NCB(O)O,O=S(=O)(CCl)NCB(O)O
6021,O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,O=C(NC(CO)c1ccc(F)c(Cl)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1
6022,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(OCC(N)=O)ccc2c1=O,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(OCC(N)=O)ccc2c1=O
6023,CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(Cc2cnc3ccccc3c2)[C@@H](CC(C)C)C1=O,CNC(=O)C(Cc1ccc2ccccc2c1)N1CCC(=O)N(Cc2cnc3ccccc3c2)C(CC(C)C)C1=O
6024,O=C(O)c1[nH]c(=O)[nH]c(=O)c1F,O=C(O)c1[nH]c(=O)[nH]c(=O)c1F
6025,C[C@@H]1C[C@@H]2NNC(=O)N2[C@H]2C[C@H](c3ccc[nH]3)CC[C@H]21,CC1CC2NNC(=O)N2C2CC(c3ccc[nH]3)CCC12
6026,O=c1n(Cc2ccc(Cl)cc2)c2sc3c(c2c2ncnn12)CCCC3,O=c1n(Cc2ccc(Cl)cc2)c2sc3c(c2c2ncnn12)CCCC3
6027,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H](N)CO)C(C)C)C(C)C)C(C)C)C(=O)O,CC(C)CC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(CO)NC(=O)C(N)CO)C(C)C)C(C)C)C(C)C)C(=O)O
6028,N#Cc1ccc(COC[C@H]2O[C@@H](n3c(NCc4ccc(Cl)c(Cl)c4)nc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,N#Cc1ccc(COCC2OC(n3c(NCc4ccc(Cl)c(Cl)c4)nc4c(N)ncnc43)C(O)C2O)cc1
6029,COc1cc(C)c(S(=O)(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc2ccc(C(=N)N)cc2)C(=O)N2CCCCC2)c(C)c1C,COc1cc(C)c(S(=O)(=O)NC(CC(=O)O)C(=O)NC(Cc2ccc(C(=N)N)cc2)C(=O)N2CCCCC2)c(C)c1C
